,Date,Symbol,Close,High,Low,Open,Volume,compound,neg,neu,pos,Next_Close,Next_Open,Prev_Close,Prev_Slope,Next_Slope,Diff_Slope
0,2014-01-02,ILMN,110.339996,110.599998,108.910004,110.480003,654500.0,,,,,108.610001,109.129997,,,-1.729995,
1,2014-01-03,ILMN,108.610001,109.870003,106.790001,109.129997,1088200.0,,,,,108.870003,109.190002,110.339996,-1.729995,0.260002,1.989997
2,2014-01-06,ILMN,108.870003,110.169998,107.440002,109.190002,1185800.0,,,,,112.510002,109.720001,108.610001,0.260002,3.639999,3.379997
3,2014-01-07,ILMN,112.510002,112.760002,109.309998,109.720001,1020500.0,,,,,113.970001,112.860001,108.870003,3.639999,1.459999,-2.18
4,2014-01-08,ILMN,113.970001,114.120003,112.18,112.860001,1418400.0,,,,,114.800003,115.050003,112.510002,1.459999,0.830002,-0.629997
5,2014-01-09,ILMN,114.800003,115.75,114.260002,115.050003,1472800.0,,,,,116.669998,116.129997,113.970001,0.830002,1.869995,1.039993
6,2014-01-10,ILMN,116.669998,117.5,114.160004,116.129997,1429900.0,,,,,113.93,117.040001,114.800003,1.869995,-2.739998,-4.609993
7,2014-01-13,ILMN,113.93,117.040001,113.150002,117.040001,1625800.0,,,,,121.510002,114.669998,116.669998,-2.739998,7.580002,10.32
8,2014-01-14,ILMN,121.510002,122.349998,113.5,114.669998,4173500.0,,,,,121.120003,121.779999,113.93,7.580002,-0.389999,-7.970001
9,2014-01-15,ILMN,121.120003,123.139999,120.150002,121.779999,2382900.0,,,,,125.260002,126.940002,121.510002,-0.389999,4.139999,4.529998
10,2014-01-16,ILMN,125.260002,127.0,123.75,126.940002,2874700.0,,,,,136.339996,135.360001,121.120003,4.139999,11.079994,6.939995
11,2014-01-17,ILMN,136.339996,141.0,134.0,135.360001,7204100.0,,,,,141.199997,141.690002,125.260002,11.079994,4.860001,-6.219993
12,2014-01-21,ILMN,141.199997,142.0,139.100006,141.690002,3561200.0,,,,,144.729996,142.600006,136.339996,4.860001,3.529999,-1.330002
13,2014-01-22,ILMN,144.729996,148.479996,140.050003,142.600006,3528400.0,,,,,144.100006,144.089996,141.199997,3.529999,-0.62999,-4.159989
14,2014-01-23,ILMN,144.100006,144.360001,140.660004,144.089996,2336900.0,,,,,138.619995,142.639999,144.729996,-0.62999,-5.480011,-4.850021
15,2014-01-24,ILMN,138.619995,143.5,136.509995,142.639999,2209300.0,,,,,140.25,136.0,144.100006,-5.480011,1.630005,7.110016
16,2014-01-27,ILMN,140.25,142.160004,135.869995,136.0,2747400.0,,,,,144.529999,139.380005,138.619995,1.630005,4.279999,2.649994
17,2014-01-28,ILMN,144.529999,145.320007,139.009995,139.380005,3572300.0,,,,,146.669998,142.979996,140.25,4.279999,2.139999,-2.14
18,2014-01-29,ILMN,146.669998,154.990005,140.050003,142.979996,4406100.0,,,,,150.820007,147.020004,144.529999,2.139999,4.150009,2.01001
19,2014-01-30,ILMN,150.820007,151.589996,147.020004,147.020004,1434900.0,,,,,152.0,145.0,146.669998,4.150009,1.179993,-2.970016
20,2014-01-31,ILMN,152.0,154.0,144.559998,145.0,2275900.0,,,,,151.009995,151.529999,150.820007,1.179993,-0.990005,-2.169998
21,2014-02-03,ILMN,151.009995,153.990005,149.389999,151.529999,1923500.0,,,,,151.589996,152.179993,152.0,-0.990005,0.580001,1.570006
22,2014-02-04,ILMN,151.589996,153.449997,149.75,152.179993,1458300.0,,,,,150.779999,150.830002,151.009995,0.580001,-0.809997,-1.389998
23,2014-02-05,ILMN,150.779999,151.639999,148.520004,150.830002,1614600.0,,,,,150.059998,151.0,151.589996,-0.809997,-0.720001,0.089996
24,2014-02-06,ILMN,150.059998,152.399994,148.610001,151.0,1897300.0,,,,,156.899994,149.410004,150.779999,-0.720001,6.839996,7.559997
25,2014-02-07,ILMN,156.899994,157.240005,149.0,149.410004,1409800.0,,,,,161.740005,157.029999,150.059998,6.839996,4.840011,-1.999985
26,2014-02-10,ILMN,161.740005,162.380005,154.210007,157.029999,2476000.0,,,,,161.100006,162.179993,156.899994,4.840011,-0.639999,-5.48001
27,2014-02-11,ILMN,161.100006,163.460007,159.289993,162.179993,1603100.0,,,,,158.940002,161.580002,161.740005,-0.639999,-2.160004,-1.520005
28,2014-02-12,ILMN,158.940002,162.309998,158.830002,161.580002,2680200.0,,,,,163.770004,160.199997,161.100006,-2.160004,4.830002,6.990006
29,2014-02-13,ILMN,163.770004,164.460007,159.479996,160.199997,1908000.0,,,,,164.330002,162.850006,158.940002,4.830002,0.559998,-4.270004
30,2014-02-14,ILMN,164.330002,165.449997,161.0,162.850006,1392100.0,,,,,170.399994,167.529999,163.770004,0.559998,6.069992,5.509994
31,2014-02-18,ILMN,170.399994,173.0,166.699997,167.529999,1455800.0,,,,,170.160004,170.0,164.330002,6.069992,-0.23999,-6.309982
32,2014-02-19,ILMN,170.160004,173.979996,169.490005,170.0,1698400.0,,,,,173.699997,173.720001,170.399994,-0.23999,3.539993,3.779983
33,2014-02-20,ILMN,173.699997,173.800003,171.009995,173.720001,1566400.0,,,,,174.050003,174.949997,170.160004,3.539993,0.350006,-3.189987
34,2014-02-21,ILMN,174.050003,175.75,171.529999,174.949997,1408600.0,,,,,178.529999,175.259995,173.699997,0.350006,4.479996,4.12999
35,2014-02-24,ILMN,178.529999,180.740005,174.229996,175.259995,2355400.0,,,,,179.539993,180.160004,174.050003,4.479996,1.009994,-3.470002
36,2014-02-25,ILMN,179.539993,180.160004,175.110001,180.160004,1469100.0,,,,,176.690002,179.559998,178.529999,1.009994,-2.849991,-3.859985
37,2014-02-26,ILMN,176.690002,180.860001,176.360001,179.559998,1781700.0,,,,,178.110001,178.919998,179.539993,-2.849991,1.419999,4.26999
38,2014-02-27,ILMN,178.110001,181.600006,177.300003,178.919998,2307900.0,,,,,171.490005,178.559998,176.690002,1.419999,-6.619996,-8.039995
39,2014-02-28,ILMN,171.490005,179.979996,168.889999,178.559998,2923100.0,,,,,172.979996,171.490005,178.110001,-6.619996,1.489991,8.109987
40,2014-03-03,ILMN,172.979996,175.190002,167.009995,171.490005,2027300.0,,,,,178.830002,175.429993,171.490005,1.489991,5.850006,4.360015
41,2014-03-04,ILMN,178.830002,183.300003,175.320007,175.429993,2575200.0,,,,,178.210007,180.279999,172.979996,5.850006,-0.619995,-6.470001
42,2014-03-05,ILMN,178.210007,181.580002,176.009995,180.279999,1357400.0,,,,,171.369995,178.889999,178.830002,-0.619995,-6.840012,-6.220017
43,2014-03-06,ILMN,171.369995,180.369995,170.649994,178.889999,2007900.0,,,,,168.350006,173.350006,178.210007,-6.840012,-3.019989,3.820023
44,2014-03-07,ILMN,168.350006,174.0,164.020004,173.350006,4500800.0,,,,,166.550003,167.679993,171.369995,-3.019989,-1.800003,1.219986
45,2014-03-10,ILMN,166.550003,168.539993,163.089996,167.679993,2504600.0,,,,,166.669998,167.210007,168.350006,-1.800003,0.119995,1.919998
46,2014-03-11,ILMN,166.669998,168.979996,164.990005,167.210007,1336000.0,,,,,168.820007,165.190002,166.550003,0.119995,2.150009,2.030014
47,2014-03-12,ILMN,168.820007,169.059998,163.740005,165.190002,1592000.0,,,,,159.199997,168.779999,166.669998,2.150009,-9.62001,-11.770019
48,2014-03-13,ILMN,159.199997,169.119995,157.990005,168.779999,2584100.0,,,,,164.720001,157.970001,168.820007,-9.62001,5.520004,15.140014
49,2014-03-14,ILMN,164.720001,165.710007,157.75,157.970001,2564800.0,,,,,159.720001,165.520004,159.199997,5.520004,-5.0,-10.520004
50,2014-03-17,ILMN,159.720001,167.0,159.580002,165.520004,1555200.0,,,,,161.960007,159.669998,164.720001,-5.0,2.240006,7.240006
51,2014-03-18,ILMN,161.960007,164.0,159.279999,159.669998,1368800.0,,,,,161.600006,163.649994,159.720001,2.240006,-0.360001,-2.600007
52,2014-03-19,ILMN,161.600006,163.990005,159.919998,163.649994,899100.0,,,,,161.350006,160.550003,161.960007,-0.360001,-0.25,0.110001
53,2014-03-20,ILMN,161.350006,163.0,159.729996,160.550003,806600.0,,,,,152.600006,158.889999,161.600006,-0.25,-8.75,-8.5
54,2014-03-21,ILMN,152.600006,162.350006,152.600006,158.889999,4519400.0,,,,,150.940002,152.600006,161.350006,-8.75,-1.660004,7.089996
55,2014-03-24,ILMN,150.940002,154.509995,139.699997,152.600006,4494300.0,,,,,147.889999,151.949997,152.600006,-1.660004,-3.050003,-1.389999
56,2014-03-25,ILMN,147.889999,155.0,145.350006,151.949997,1935000.0,,,,,139.990005,147.570007,150.940002,-3.050003,-7.899994,-4.849991
57,2014-03-26,ILMN,139.990005,148.990005,139.75,147.570007,3992000.0,,,,,142.970001,139.5,147.889999,-7.899994,2.979996,10.87999
58,2014-03-27,ILMN,142.970001,146.639999,133.820007,139.5,3341400.0,,,,,142.020004,143.470001,139.990005,2.979996,-0.949997,-3.929993
59,2014-03-28,ILMN,142.020004,147.679993,141.300003,143.470001,1733800.0,,,,,148.660004,143.5,142.970001,-0.949997,6.64,7.589997
60,2014-03-31,ILMN,148.660004,150.169998,142.5,143.5,2409700.0,,,,,155.860001,150.669998,142.020004,6.64,7.199997,0.559997
61,2014-04-01,ILMN,155.860001,157.880005,150.110001,150.669998,2373500.0,,,,,156.570007,157.559998,148.660004,7.199997,0.710006,-6.489991
62,2014-04-02,ILMN,156.570007,162.210007,155.479996,157.559998,1987200.0,,,,,148.440002,155.649994,155.860001,0.710006,-8.130005,-8.840011
63,2014-04-03,ILMN,148.440002,156.550003,146.559998,155.649994,2134500.0,,,,,138.570007,150.649994,156.570007,-8.130005,-9.869995,-1.73999
64,2014-04-04,ILMN,138.570007,151.399994,135.300003,150.649994,3235200.0,,,,,140.460007,141.339996,148.440002,-9.869995,1.89,11.759995
65,2014-04-07,ILMN,140.460007,144.199997,136.009995,141.339996,2618100.0,,,,,141.820007,140.130005,138.570007,1.89,1.36,-0.53
66,2014-04-08,ILMN,141.820007,143.5,135.710007,140.130005,1929700.0,,,,,145.839996,141.830002,140.460007,1.36,4.019989,2.659989
67,2014-04-09,ILMN,145.839996,146.350006,141.240005,141.830002,1207000.0,,,,,135.740005,145.029999,141.820007,4.019989,-10.099991,-14.11998
68,2014-04-10,ILMN,135.740005,146.559998,134.0,145.029999,1974100.0,,,,,135.240005,133.119995,145.839996,-10.099991,-0.5,9.599991
69,2014-04-11,ILMN,135.240005,141.0,129.110001,133.119995,3214500.0,,,,,131.940002,135.710007,135.740005,-0.5,-3.300003,-2.800003
70,2014-04-14,ILMN,131.940002,138.399994,130.690002,135.710007,2275800.0,,,,,131.050003,132.710007,135.240005,-3.300003,-0.889999,2.410004
71,2014-04-15,ILMN,131.050003,135.990005,127.690002,132.710007,2394100.0,,,,,136.220001,133.050003,131.940002,-0.889999,5.169998,6.059997
72,2014-04-16,ILMN,136.220001,137.070007,130.360001,133.050003,1906700.0,,,,,135.449997,136.929993,131.050003,5.169998,-0.770004,-5.940002
73,2014-04-17,ILMN,135.449997,138.330002,133.660004,136.929993,1123000.0,,,,,141.210007,135.820007,136.220001,-0.770004,5.76001,6.530014
74,2014-04-21,ILMN,141.210007,141.339996,134.410004,135.820007,1567000.0,,,,,147.979996,145.910004,135.449997,5.76001,6.769989,1.009979
75,2014-04-22,ILMN,147.979996,149.429993,142.889999,145.910004,3802200.0,0.9169,0.0195,0.8355,0.145,153.690002,157.509995,141.210007,6.769989,5.710006,-1.059983
76,2014-04-23,ILMN,153.690002,158.5,149.309998,157.509995,6333600.0,,,,,151.679993,154.070007,147.979996,5.710006,-2.010009,-7.720015
77,2014-04-24,ILMN,151.679993,155.0,146.789993,154.070007,2851200.0,,,,,139.710007,148.220001,153.690002,-2.010009,-11.969986,-9.959977
78,2014-04-25,ILMN,139.710007,150.639999,139.509995,148.220001,2602200.0,,,,,133.75,139.589996,151.679993,-11.969986,-5.960007,6.009979
79,2014-04-28,ILMN,133.75,140.410004,131.070007,139.589996,2393200.0,,,,,134.119995,132.570007,139.710007,-5.960007,0.369995,6.330002
80,2014-04-29,ILMN,134.119995,134.789993,128.380005,132.570007,2602600.0,,,,,135.850006,132.800003,133.75,0.369995,1.730011,1.360016
81,2014-04-30,ILMN,135.850006,135.940002,131.070007,132.800003,1938500.0,,,,,139.679993,135.880005,134.119995,1.730011,3.829987,2.099976
82,2014-05-01,ILMN,139.679993,141.919998,133.720001,135.880005,2064700.0,,,,,139.160004,140.729996,135.850006,3.829987,-0.519989,-4.349976
83,2014-05-02,ILMN,139.160004,141.720001,137.360001,140.729996,996200.0,,,,,141.660004,138.029999,139.679993,-0.519989,2.5,3.019989
84,2014-05-05,ILMN,141.660004,142.240005,136.130005,138.029999,1383400.0,,,,,139.539993,141.5,139.160004,2.5,-2.120011,-4.620011
85,2014-05-06,ILMN,139.539993,144.380005,138.990005,141.5,1031200.0,,,,,141.630005,140.619995,141.660004,-2.120011,2.090012,4.210023
86,2014-05-07,ILMN,141.630005,142.169998,136.460007,140.619995,1374400.0,,,,,139.919998,140.869995,139.539993,2.090012,-1.710007,-3.800019
87,2014-05-08,ILMN,139.919998,144.899994,139.419998,140.869995,1095300.0,,,,,143.330002,139.440002,141.630005,-1.710007,3.410004,5.120011
88,2014-05-09,ILMN,143.330002,143.630005,138.059998,139.440002,800100.0,,,,,148.229996,144.649994,139.919998,3.410004,4.899994,1.48999
89,2014-05-12,ILMN,148.229996,149.75,143.5,144.649994,1717900.0,,,,,148.880005,147.800003,143.330002,4.899994,0.650009,-4.249985
90,2014-05-13,ILMN,148.880005,150.300003,146.520004,147.800003,1455800.0,,,,,144.729996,148.479996,148.229996,0.650009,-4.150009,-4.800018
91,2014-05-14,ILMN,144.729996,150.5,144.0,148.479996,913000.0,,,,,144.75,143.710007,148.880005,-4.150009,0.020004,4.170013
92,2014-05-15,ILMN,144.75,145.380005,139.800003,143.710007,1069200.0,,,,,144.020004,145.740005,144.729996,0.020004,-0.729996,-0.75
93,2014-05-16,ILMN,144.020004,146.0,140.600006,145.740005,894300.0,,,,,152.110001,145.490005,144.75,-0.729996,8.089997,8.819993
94,2014-05-19,ILMN,152.110001,153.240005,144.729996,145.490005,1531400.0,,,,,148.330002,151.649994,144.020004,8.089997,-3.779999,-11.869996
95,2014-05-20,ILMN,148.330002,151.979996,147.509995,151.649994,1015800.0,,,,,153.970001,148.520004,152.110001,-3.779999,5.639999,9.419998
96,2014-05-21,ILMN,153.970001,154.570007,148.520004,148.520004,1412200.0,,,,,157.380005,153.470001,148.330002,5.639999,3.410004,-2.229995
97,2014-05-22,ILMN,157.380005,157.990005,152.009995,153.470001,1367300.0,,,,,159.199997,158.0,153.970001,3.410004,1.819992,-1.590012
98,2014-05-23,ILMN,159.199997,160.800003,156.369995,158.0,1725900.0,,,,,159.699997,160.860001,157.380005,1.819992,0.5,-1.319992
99,2014-05-27,ILMN,159.699997,161.0,157.850006,160.860001,1093100.0,,,,,157.389999,159.199997,159.199997,0.5,-2.309998,-2.809998
100,2014-05-28,ILMN,157.389999,160.860001,156.240005,159.199997,1448900.0,,,,,159.869995,158.990005,159.699997,-2.309998,2.479996,4.789994
101,2014-05-29,ILMN,159.869995,160.889999,158.009995,158.990005,924800.0,,,,,158.25,160.550003,157.389999,2.479996,-1.619995,-4.099991
102,2014-05-30,ILMN,158.25,160.899994,156.589996,160.550003,1289200.0,,,,,158.679993,159.580002,159.869995,-1.619995,0.429993,2.049988
103,2014-06-02,ILMN,158.679993,159.580002,153.179993,159.580002,1048300.0,,,,,159.580002,157.5,158.25,0.429993,0.900009,0.470016
104,2014-06-03,ILMN,159.580002,160.570007,155.339996,157.5,1136400.0,,,,,160.929993,158.630005,158.679993,0.900009,1.349991,0.449982
105,2014-06-04,ILMN,160.929993,163.979996,158.009995,158.630005,1938500.0,,,,,164.089996,160.0,159.580002,1.349991,3.160003,1.810012
106,2014-06-05,ILMN,164.089996,168.470001,159.5,160.0,5857800.0,,,,,168.949997,166.449997,160.929993,3.160003,4.860001,1.699998
107,2014-06-06,ILMN,168.949997,169.100006,163.110001,166.449997,3633200.0,,,,,171.350006,168.919998,164.089996,4.860001,2.400009,-2.459992
108,2014-06-09,ILMN,171.350006,172.559998,168.899994,168.919998,2616900.0,,,,,175.399994,172.149994,168.949997,2.400009,4.049988,1.649979
109,2014-06-10,ILMN,175.399994,175.960007,170.130005,172.149994,3289700.0,,,,,177.399994,173.679993,171.350006,4.049988,2.0,-2.049988
110,2014-06-11,ILMN,177.399994,178.190002,173.580002,173.679993,2373600.0,,,,,172.009995,177.029999,175.399994,2.0,-5.389999,-7.389999
111,2014-06-12,ILMN,172.009995,177.029999,169.5,177.029999,1951000.0,,,,,170.529999,172.0,177.399994,-5.389999,-1.479996,3.910003
112,2014-06-13,ILMN,170.529999,172.5,169.520004,172.0,1321300.0,,,,,169.380005,170.339996,172.009995,-1.479996,-1.149994,0.330002
113,2014-06-16,ILMN,169.380005,173.440002,166.589996,170.339996,1485600.0,,,,,169.850006,169.210007,170.529999,-1.149994,0.470001,1.619995
114,2014-06-17,ILMN,169.850006,172.809998,168.389999,169.210007,783200.0,,,,,171.009995,169.360001,169.380005,0.470001,1.159989,0.689988
115,2014-06-18,ILMN,171.009995,171.979996,166.639999,169.360001,1019500.0,,,,,172.699997,172.139999,169.850006,1.159989,1.690002,0.530013
116,2014-06-19,ILMN,172.699997,173.490005,170.229996,172.139999,733600.0,,,,,175.020004,173.800003,171.009995,1.690002,2.320007,0.630005
117,2014-06-20,ILMN,175.020004,175.720001,172.710007,173.800003,1569200.0,,,,,170.669998,174.899994,172.699997,2.320007,-4.350006,-6.670013
118,2014-06-23,ILMN,170.669998,175.669998,169.880005,174.899994,1048800.0,,,,,168.75,170.889999,175.020004,-4.350006,-1.919998,2.430008
119,2014-06-24,ILMN,168.75,173.789993,167.229996,170.889999,1076300.0,,,,,170.860001,168.880005,170.669998,-1.919998,2.110001,4.029999
120,2014-06-25,ILMN,170.860001,171.759995,168.259995,168.880005,1319300.0,,,,,170.979996,171.399994,168.75,2.110001,0.119995,-1.990006
121,2014-06-26,ILMN,170.979996,171.820007,169.190002,171.399994,1285400.0,,,,,172.699997,171.440002,170.860001,0.119995,1.720001,1.600006
122,2014-06-27,ILMN,172.699997,173.850006,170.130005,171.440002,957100.0,,,,,178.539993,174.339996,170.979996,1.720001,5.839996,4.119995
123,2014-06-30,ILMN,178.539993,180.800003,172.5,174.339996,2261400.0,,,,,182.699997,178.589996,172.699997,5.839996,4.160004,-1.679992
124,2014-07-01,ILMN,182.699997,183.119995,177.860001,178.589996,1276700.0,,,,,180.460007,182.25,178.539993,4.160004,-2.23999,-6.399994
125,2014-07-02,ILMN,180.460007,184.490005,179.169998,182.25,994100.0,,,,,182.860001,181.800003,182.699997,-2.23999,2.399994,4.639984
126,2014-07-03,ILMN,182.860001,183.350006,179.220001,181.800003,598600.0,,,,,178.039993,182.559998,180.460007,2.399994,-4.820008,-7.220002
127,2014-07-07,ILMN,178.039993,182.860001,177.449997,182.559998,1600300.0,,,,,170.940002,177.259995,182.860001,-4.820008,-7.099991,-2.279983
128,2014-07-08,ILMN,170.940002,177.949997,170.580002,177.259995,2161900.0,,,,,175.229996,172.089996,178.039993,-7.099991,4.289994,11.389985
129,2014-07-09,ILMN,175.229996,176.339996,170.330002,172.089996,1766300.0,,,,,173.990005,172.199997,170.940002,4.289994,-1.239991,-5.529985
130,2014-07-10,ILMN,173.990005,176.229996,168.520004,172.199997,1538800.0,,,,,176.639999,174.630005,175.229996,-1.239991,2.649994,3.889985
131,2014-07-11,ILMN,176.639999,176.839996,172.5,174.630005,701600.0,,,,,177.830002,178.990005,173.990005,2.649994,1.190003,-1.459991
132,2014-07-14,ILMN,177.830002,179.990005,176.0,178.990005,816300.0,,,,,171.740005,177.210007,176.639999,1.190003,-6.089997,-7.28
133,2014-07-15,ILMN,171.740005,178.809998,168.800003,177.210007,1539600.0,,,,,171.089996,172.899994,177.830002,-6.089997,-0.650009,5.439988
134,2014-07-16,ILMN,171.089996,174.369995,170.649994,172.899994,967100.0,,,,,166.160004,171.440002,171.740005,-0.650009,-4.929992,-4.279983
