,Date,Symbol,Close,High,Low,Open,Volume,compound,neg,neu,pos,Next_Close,Next_Open,Prev_Close,Prev_Slope,Next_Slope,Diff_Slope
0,2014-01-02,EXPE,69.209999,69.690002,68.559998,69.080002,1398900.0,,,,,69.199997,69.220001,,,-0.010002,
1,2014-01-03,EXPE,69.199997,69.720001,68.82,69.220001,1315500.0,,,,,68.959999,69.129997,69.209999,-0.010002,-0.239998,-0.229996
2,2014-01-06,EXPE,68.959999,69.199997,67.709999,69.129997,1680900.0,,,,,71.449997,69.260002,69.199997,-0.239998,2.489998,2.729996
3,2014-01-07,EXPE,71.449997,71.720001,69.080002,69.260002,2951200.0,,,,,70.309998,71.449997,68.959999,2.489998,-1.139999,-3.629997
4,2014-01-08,EXPE,70.309998,72.190002,70.099998,71.449997,2458800.0,,,,,69.550003,70.589996,71.449997,-1.139999,-0.759995,0.380004
5,2014-01-09,EXPE,69.550003,70.839996,69.099998,70.589996,1471600.0,,,,,69.599998,69.82,70.309998,-0.759995,0.049995,0.80999
6,2014-01-10,EXPE,69.599998,70.400002,68.910004,69.82,1406500.0,,,,,67.870003,69.650002,69.550003,0.049995,-1.729995,-1.77999
7,2014-01-13,EXPE,67.870003,70.230003,67.470001,69.650002,2339200.0,,,,,69.330002,68.18,69.599998,-1.729995,1.459999,3.189994
8,2014-01-14,EXPE,69.330002,69.650002,68.050003,68.18,1866400.0,,,,,69.419998,69.540001,67.870003,1.459999,0.089996,-1.370003
9,2014-01-15,EXPE,69.419998,70.769997,69.220001,69.540001,1986800.0,,,,,68.480003,69.050003,69.330002,0.089996,-0.939995,-1.029991
10,2014-01-16,EXPE,68.480003,69.550003,67.779999,69.050003,1914100.0,,,,,70.690002,69.510002,69.419998,-0.939995,2.209999,3.149994
11,2014-01-17,EXPE,70.690002,72.050003,69.449997,69.510002,3305700.0,,,,,67.669998,68.169998,68.480003,2.209999,-3.020004,-5.230003
12,2014-01-21,EXPE,67.669998,68.300003,65.139999,68.169998,7071000.0,,,,,67.059998,67.739998,70.690002,-3.020004,-0.61,2.410004
13,2014-01-22,EXPE,67.059998,68.18,66.470001,67.739998,2703100.0,,,,,66.5,66.199997,67.669998,-0.61,-0.559998,0.050002
14,2014-01-23,EXPE,66.5,67.809998,66.040001,66.199997,2054100.0,,,,,66.300003,65.93,67.059998,-0.559998,-0.199997,0.360001
15,2014-01-24,EXPE,66.300003,66.489998,65.260002,65.93,2167100.0,,,,,65.459999,66.349998,66.5,-0.199997,-0.840004,-0.640007
16,2014-01-27,EXPE,65.459999,66.870003,64.190002,66.349998,1964200.0,,,,,66.949997,65.480003,66.300003,-0.840004,1.489998,2.330002
17,2014-01-28,EXPE,66.949997,67.25,65.440002,65.480003,1355300.0,,,,,65.470001,66.269997,65.459999,1.489998,-1.479996,-2.969994
18,2014-01-29,EXPE,65.470001,66.660004,64.900002,66.269997,1838800.0,,,,,65.519997,65.900002,66.949997,-1.479996,0.049996,1.529992
19,2014-01-30,EXPE,65.519997,66.279999,65.410004,65.900002,2014600.0,,,,,64.980003,64.5,65.470001,0.049996,-0.539994,-0.58999
20,2014-01-31,EXPE,64.980003,65.540001,64.32,64.5,2207800.0,,,,,63.27,65.07,65.519997,-0.539994,-1.710003,-1.170009
21,2014-02-03,EXPE,63.27,65.269997,62.759998,65.07,2424700.0,,,,,63.970001,63.990002,64.980003,-1.710003,0.700001,2.410004
22,2014-02-04,EXPE,63.970001,64.5,63.060001,63.990002,2369700.0,,,,,63.93,63.849998,63.27,0.700001,-0.040001,-0.740002
23,2014-02-05,EXPE,63.93,64.199997,62.91,63.849998,2319200.0,,,,,65.139999,63.82,63.970001,-0.040001,1.209999,1.25
24,2014-02-06,EXPE,65.139999,65.669998,63.610001,63.82,5379800.0,0.9576,0.0153333333333,0.860666666667,0.124333333333,74.449997,74.0,63.93,1.209999,9.309998,8.099999
25,2014-02-07,EXPE,74.449997,75.449997,72.440002,74.0,9089600.0,0.9935,0.0475,0.8445,0.108,74.32,74.209999,65.139999,9.309998,-0.129997,-9.439995
26,2014-02-10,EXPE,74.32,75.25,73.5,74.209999,2253600.0,,,,,74.790001,75.040001,74.449997,-0.129997,0.470001,0.599998
27,2014-02-11,EXPE,74.790001,76.440002,74.580002,75.040001,2406800.0,,,,,75.860001,75.389999,74.32,0.470001,1.07,0.599999
28,2014-02-12,EXPE,75.860001,76.269997,74.849998,75.389999,1907900.0,,,,,76.690002,75.0,74.790001,1.07,0.830001,-0.239999
29,2014-02-13,EXPE,76.690002,78.269997,74.760002,75.0,2521000.0,,,,,77.129997,76.470001,75.860001,0.830001,0.439995,-0.390006
30,2014-02-14,EXPE,77.129997,77.629997,76.110001,76.470001,1776600.0,,,,,78.019997,77.330002,76.690002,0.439995,0.89,0.450005
31,2014-02-18,EXPE,78.019997,78.059998,76.150002,77.330002,1814900.0,,,,,79.620003,78.0,77.129997,0.89,1.600006,0.710006
32,2014-02-19,EXPE,79.620003,80.68,77.550003,78.0,3661800.0,,,,,79.709999,79.32,78.019997,1.600006,0.089996,-1.51001
33,2014-02-20,EXPE,79.709999,80.099998,78.720001,79.32,2322000.0,,,,,79.989998,80.660004,79.620003,0.089996,0.279999,0.190003
34,2014-02-21,EXPE,79.989998,81.779999,79.82,80.660004,2143000.0,,,,,79.260002,79.610001,79.709999,0.279999,-0.729996,-1.009995
35,2014-02-24,EXPE,79.260002,80.199997,79.160004,79.610001,1571200.0,,,,,79.440002,79.629997,79.989998,-0.729996,0.18,0.909996
36,2014-02-25,EXPE,79.440002,80.43,78.980003,79.629997,1859900.0,,,,,78.519997,79.989998,79.260002,0.18,-0.920005,-1.100005
37,2014-02-26,EXPE,78.519997,80.360001,78.169998,79.989998,1826100.0,,,,,78.620003,78.360001,79.440002,-0.920005,0.100006,1.020011
38,2014-02-27,EXPE,78.620003,79.150002,77.980003,78.360001,1254800.0,,,,,78.529999,78.029999,78.519997,0.100006,-0.090004,-0.19001
39,2014-02-28,EXPE,78.529999,79.709999,77.620003,78.029999,1763400.0,,,,,76.699997,76.449997,78.620003,-0.090004,-1.830002,-1.739998
40,2014-03-03,EXPE,76.699997,77.849998,75.970001,76.449997,2276500.0,,,,,77.040001,77.279999,78.529999,-1.830002,0.340004,2.170006
41,2014-03-04,EXPE,77.040001,77.970001,76.82,77.279999,2623400.0,,,,,75.730003,77.169998,76.699997,0.340004,-1.309998,-1.650002
42,2014-03-05,EXPE,75.730003,77.75,75.25,77.169998,2820000.0,,,,,74.709999,75.769997,77.040001,-1.309998,-1.020004,0.289994
43,2014-03-06,EXPE,74.709999,76.459999,74.589996,75.769997,2469500.0,,,,,75.190002,74.830002,75.730003,-1.020004,0.480003,1.500007
44,2014-03-07,EXPE,75.190002,75.389999,74.440002,74.830002,2671900.0,,,,,75.230003,75.260002,74.709999,0.480003,0.040001,-0.440002
45,2014-03-10,EXPE,75.230003,75.800003,74.75,75.260002,2065200.0,,,,,74.739998,74.889999,75.190002,0.040001,-0.490005,-0.530006
46,2014-03-11,EXPE,74.739998,76.449997,73.589996,74.889999,2642500.0,,,,,76.510002,74.5,75.230003,-0.490005,1.770004,2.260009
47,2014-03-12,EXPE,76.510002,76.519997,73.139999,74.5,2270700.0,,,,,75.470001,76.419998,74.739998,1.770004,-1.040001,-2.810005
48,2014-03-13,EXPE,75.470001,77.470001,75.370003,76.419998,3205100.0,,,,,75.769997,74.910004,76.510002,-1.040001,0.299996,1.339997
49,2014-03-14,EXPE,75.769997,76.629997,74.910004,74.910004,1888300.0,,,,,76.760002,76.309998,75.470001,0.299996,0.990005,0.690009
